transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_name,merchant_category,location,ip_address,fraud_flag
TXN_extra_12196,CUST_extra_12196,2025-04-12,8177,Refund,"Morgan, Espinoza and Buchanan",Online Services,"Lake Wesleybury, Svalbard & Jan Mayen Islands",184.93.45.56,true
TXN_extra_3260,CUST_extra_3260,2024-10-16,9669,Refund,"Green, Lewis and Williams",Online Services,"Robertfort, United States of America",216.94.129.120,true
TXN_extra_10512,CUST_extra_10512,2024-11-04,3546,Refund,Jensen-Barnes,Online Services,"West Samantha, Gabon",158.122.146.19,true
TXN_extra_4272,CUST_extra_4272,2024-12-21,602,Refund,Ortiz Inc,Online Services,"South Julieside, Nauru",223.199.16.173,true
TXN_extra_3808,CUST_extra_3808,2025-02-05,7421,Refund,"Edwards, Brown and White",Online Services,"North Shannon, Sudan",3.85.75.7,true
TXN_extra_8939,CUST_extra_8939,2025-03-29,3366,Refund,"Barrett, Valenzuela and Valdez",Online Services,"Wolffort, Angola",222.46.61.153,true
TXN_gen_4174,CUST_gen_4174,2024-08-23,6788,Refund,Lopez-Salinas,Online Services,"Lake Ellenhaven, Guyana",127.116.169.7,true
TXN_extra_9345,CUST_extra_9345,2025-04-27,1867,Refund,"Johnson, Williams and May",Online Services,"Amberton, Senegal",252.33.223.239,true
TXN_extra_2729,CUST_extra_2729,2024-06-23,67,Refund,Edwards-Baxter,Online Services,"East Brandyborough, El Salvador",93.50.139.213,true
TXN_extra_10125,CUST_extra_10125,2024-09-25,9651,Refund,Underwood Inc,Online Services,"North Jason, Congo",116.40.217.58,true
TXN_extra_9261,CUST_extra_9261,2025-01-07,6202,Refund,"Rodriguez, Turner and Alvarado",Online Services,"Heidiberg, Northern Mariana Islands",161.244.224.68,true
TXN_extra_5370,CUST_extra_5370,2025-02-17,2586,Refund,Reeves PLC,Online Services,"Rebeccamouth, Armenia",29.69.137.140,true
TXN_extra_2705,CUST_extra_2705,2025-01-13,1554,Refund,Scott-Montoya,Online Services,"West Micheleberg, Bulgaria",234.52.216.84,true
TXN_extra_7511,CUST_extra_7511,2024-08-12,2105,Refund,Ware-Alvarado,Online Services,"South Hannah, Isle of Man",129.199.40.13,true
TXN_4533e971,CUST_55557875,2025-03-22,9497,Refund,Tate-Martin,Online Services,"South Richard, Russian Federation",95.245.149.143,true
TXN_extra_10182,CUST_extra_10182,2025-03-30,1739,Refund,"Yang, Robertson and Espinoza",Online Services,"Stephensstad, Palestinian Territory",190.225.132.22,true
TXN_extra_6134,CUST_extra_6134,2025-05-05,2205,Refund,Watkins-Petersen,Online Services,"North David, Brunei Darussalam",154.114.114.211,true
TXN_extra_11402,CUST_extra_11402,2024-06-15,8040,Refund,Jackson-Skinner,Online Services,"Penaland, Congo",221.177.199.182,true
TXN_gen_4018,CUST_gen_4018,2024-09-21,467,Refund,Wallace-Walker,Online Services,"Lindaberg, Saint Helena",90.91.81.250,true
TXN_extra_5572,CUST_extra_5572,2024-10-09,3059,Refund,Jones-Howard,Online Services,"Andersonview, Lithuania",175.45.62.10,true
TXN_extra_3265,CUST_extra_3265,2025-05-15,5064,Refund,Nolan PLC,Online Services,"Shellyshire, South Georgia and the South Sandwich Islands",123.39.83.10,true
TXN_extra_5035,CUST_extra_5035,2024-10-16,8778,Refund,"Chase, Mckay and Olsen",Online Services,"Carrollland, Cook Islands",135.193.187.65,true
TXN_extra_11964,CUST_extra_11964,2024-11-16,9443,Refund,Kaiser Ltd,Online Services,"Pamelahaven, Paraguay",246.67.178.201,true
TXN_extra_2406,CUST_extra_2406,2024-07-07,7284,Refund,Stokes Inc,Online Services,"Dariusside, Korea",197.250.249.86,true
TXN_extra_11646,CUST_extra_11646,2025-02-09,2845,Refund,Ruiz LLC,Online Services,"Lake Jessica, Bahrain",229.93.81.84,true
TXN_extra_85,CUST_extra_85,2024-08-01,1660,Refund,Smith-Reilly,Online Services,"South Madison, Liechtenstein",103.84.227.103,true
TXN_extra_9839,CUST_extra_9839,2024-06-22,7629,Refund,"Mullen, Lester and Jones",Online Services,"Lake Alyssahaven, Bermuda",143.90.132.22,true
TXN_extra_4709,CUST_extra_4709,2024-09-09,9193,Refund,Moore Group,Online Services,"Grayhaven, Saint Kitts and Nevis",65.160.162.218,true
TXN_extra_4704,CUST_extra_4704,2024-07-31,8928,Refund,Lopez-Mcdaniel,Online Services,"Robertshire, Tanzania",89.176.221.108,true
TXN_extra_1653,CUST_extra_1653,2024-08-22,4845,Refund,Forbes-Cortez,Online Services,"East Christianbury, Taiwan",187.13.107.120,true
TXN_extra_6517,CUST_extra_6517,2024-10-01,5912,Refund,Mcfarland-Kelley,Online Services,"Adrienneburgh, Angola",171.187.112.166,true
TXN_extra_497,CUST_extra_497,2025-04-11,3657,Refund,"Elliott, Ho and Harper",Online Services,"New Brian, Myanmar",228.167.68.121,true
TXN_extra_5403,CUST_extra_5403,2024-08-26,1710,Refund,Vaughn-Williams,Online Services,"East Michelle, Spain",225.121.16.177,true
TXN_extra_4723,CUST_extra_4723,2024-07-25,9606,Refund,Myers-Booth,Online Services,"Stoneburgh, Gibraltar",182.221.243.13,true
TXN_gen_5859,CUST_gen_5859,2025-03-06,718,Refund,Boyle-Smith,Online Services,"Davisland, Guam",47.156.216.4,true
TXN_extra_12069,CUST_extra_12069,2025-05-08,5297,Refund,"Ruiz, Vasquez and Rogers",Online Services,"Lake Andreaberg, Greenland",248.154.230.224,true
TXN_extra_12665,CUST_extra_12665,2025-02-02,1647,Refund,"Lopez, Rose and Duncan",Online Services,"West Kimberly, Singapore",245.208.167.191,true
TXN_extra_11559,CUST_extra_11559,2025-04-28,2311,Refund,Miller-Fields,Online Services,"New Robinstad, Congo",193.130.181.207,true
TXN_extra_1483,CUST_extra_1483,2024-06-22,4854,Refund,"Blake, James and Thompson",Online Services,"New Laurenfort, Wallis and Futuna",36.45.122.213,true
TXN_c697b172,CUST_1d4eccf5,2025-03-03,9545,Refund,Randall LLC,Online Services,"West Jenniferchester, Cambodia",45.158.192.113,true
TXN_extra_8476,CUST_extra_8476,2024-09-08,5489,Refund,Thomas-Williamson,Online Services,"Castanedachester, Mauritania",174.90.159.174,true
TXN_extra_7115,CUST_extra_7115,2025-01-30,9483,Refund,Pope-Johnson,Online Services,"Gutierrezville, Bosnia and Herzegovina",7.94.75.208,true
TXN_gen_7090,CUST_gen_7090,2025-05-08,7519,Refund,Carney Group,Online Services,"Michaelhaven, Korea",72.74.98.102,true
TXN_extra_7306,CUST_extra_7306,2024-10-29,8195,Refund,"Nolan, Bond and Wall",Online Services,"West Laurie, British Virgin Islands",218.149.146.161,true
TXN_extra_4350,CUST_extra_4350,2025-01-16,8335,Refund,Garcia Ltd,Online Services,"Marissaview, Latvia",47.82.74.167,true
TXN_extra_562,CUST_extra_562,2024-10-27,8615,Refund,Jackson-Mendoza,Online Services,"Carlsonland, Denmark",231.177.203.119,true
TXN_extra_876,CUST_extra_876,2024-08-09,8219,Refund,"Jones, Becker and Daugherty",Online Services,"Johnsonview, Iraq",43.120.94.161,true
TXN_extra_13039,CUST_extra_13039,2024-12-08,2230,Refund,Clark-Tucker,Online Services,"Davidburgh, Georgia",98.89.37.254,true
TXN_extra_13135,CUST_extra_13135,2025-04-22,3488,Refund,"Moon, Davis and Dominguez",Online Services,"Traceyburgh, Angola",201.88.34.170,true
TXN_extra_8505,CUST_extra_8505,2024-07-14,9304,Refund,Howard Ltd,Online Services,"East Theresa, French Polynesia",72.186.88.176,true
TXN_extra_4840,CUST_extra_4840,2025-02-24,7878,Refund,Horn Inc,Online Services,"Scottberg, Bulgaria",25.163.207.116,true
TXN_extra_4028,CUST_extra_4028,2024-05-23,3775,Refund,Watson-Cook,Online Services,"Gregoryfort, Lesotho",142.77.97.35,true
TXN_extra_6174,CUST_extra_6174,2024-08-13,8706,Refund,Sutton and Sons,Online Services,"Jakemouth, Luxembourg",205.30.115.213,true
TXN_extra_7023,CUST_extra_7023,2024-08-04,8066,Refund,Woods Inc,Online Services,"New Julie, Albania",176.70.30.196,true
TXN_0ecd9d86,CUST_315745c2,2025-03-07,1483,Refund,Lee-Velasquez,Online Services,"East Carolberg, French Guiana",195.36.228.97,true
TXN_extra_4243,CUST_extra_4243,2024-06-05,7166,Refund,Vaughn-Williams,Online Services,"New Clinton, Mayotte",173.86.134.85,true
TXN_extra_7656,CUST_extra_7656,2024-06-21,1524,Refund,"Miles, Gilbert and Palmer",Online Services,"New Marciaport, Slovenia",109.46.136.55,true
TXN_extra_9044,CUST_extra_9044,2024-11-25,2932,Refund,Crosby-Ross,Online Services,"Glendaberg, Russian Federation",59.202.180.161,true
TXN_extra_6461,CUST_extra_6461,2024-09-20,2099,Refund,"Rivera, Martinez and Richardson",Online Services,"Hernandezmouth, Congo",164.92.184.112,true
TXN_extra_9998,CUST_extra_9998,2024-08-18,6459,Refund,"Miller, Garcia and Aguilar",Online Services,"South Suzanne, North Macedonia",186.21.92.78,true
TXN_extra_3278,CUST_extra_3278,2024-10-04,9670,Refund,"Maxwell, Young and Maxwell",Online Services,"Snowtown, Central African Republic",192.154.214.43,true
TXN_extra_8619,CUST_extra_8619,2024-05-28,4181,Refund,"Harding, Gomez and Jacobs",Online Services,"East Jessicamouth, Saint Vincent and the Grenadines",17.7.50.181,true
TXN_extra_6367,CUST_extra_6367,2024-09-10,8763,Refund,Roberts LLC,Online Services,"New Angelton, Gabon",62.206.161.195,true
TXN_extra_1206,CUST_extra_1206,2024-06-26,5653,Refund,Kelly and Sons,Online Services,"Phammouth, Cocos (Keeling) Islands",206.78.91.150,true
TXN_extra_3546,CUST_extra_3546,2024-11-07,4892,Refund,"Mcknight, Hanson and Hall",Online Services,"Johnport, Anguilla",4.114.102.45,true
TXN_extra_4554,CUST_extra_4554,2024-06-02,4355,Refund,Adams Group,Online Services,"East Allisonbury, Saint Pierre and Miquelon",196.20.16.97,true
TXN_extra_2700,CUST_extra_2700,2024-07-06,1476,Refund,Craig-Lopez,Online Services,"Mooremouth, Philippines",214.52.176.20,true
TXN_extra_8665,CUST_extra_8665,2024-10-29,7876,Refund,Parker Group,Online Services,"East Adamshire, Eritrea",82.71.31.103,true
TXN_gen_477,CUST_gen_477,2025-05-05,7927,Refund,"Fernandez, Reynolds and Williams",Online Services,"Andersonborough, Falkland Islands (Malvinas)",138.70.242.122,true
TXN_extra_6382,CUST_extra_6382,2024-07-13,2474,Refund,"Green, Mitchell and Edwards",Online Services,"Port Sarah, Isle of Man",192.188.180.35,true
TXN_extra_12893,CUST_extra_12893,2024-09-13,9293,Refund,"Lopez, Jacobs and Mason",Online Services,"South Joshuaview, Bulgaria",113.213.184.92,true
TXN_extra_7715,CUST_extra_7715,2024-12-05,2035,Refund,"Williams, Hutchinson and Rios",Online Services,"North Ericville, Mali",118.82.246.147,true
TXN_e6301218,CUST_251f8096,2024-06-15,6131,Refund,"Allen, Miller and Davenport",Online Services,"Aaronmouth, Singapore",180.110.188.210,true
TXN_gen_4744,CUST_gen_4744,2024-08-19,5877,Refund,Wright-Davis,Online Services,"South Jeffrey, United Kingdom",230.195.161.143,true
TXN_extra_8959,CUST_extra_8959,2024-07-08,1024,Refund,"Clark, Jones and Chavez",Online Services,"Lake Andrea, Somalia",72.113.225.15,true
TXN_extra_2584,CUST_extra_2584,2024-07-07,4678,Refund,"Ruiz, Lowery and Baker",Online Services,"Kevinbury, French Polynesia",17.229.208.149,true
TXN_extra_3295,CUST_extra_3295,2025-03-15,7397,Refund,"Lamb, Chapman and Brown",Online Services,"East Davidton, Bulgaria",225.115.91.113,true
TXN_extra_11431,CUST_extra_11431,2025-03-10,8074,Refund,Willis-Gross,Online Services,"East Darlene, Haiti",230.152.88.6,true
TXN_extra_11876,CUST_extra_11876,2024-12-17,9641,Refund,Baker-Knight,Online Services,"Lake Christopher, Guyana",169.190.239.233,true
TXN_extra_6292,CUST_extra_6292,2025-04-09,147,Refund,"Taylor, Ferguson and Bradley",Online Services,"Lake Lauraberg, Thailand",121.104.112.5,true
TXN_extra_10004,CUST_extra_10004,2025-04-28,6808,Refund,"Brown, Silva and Bentley",Online Services,"Jenniferborough, Bulgaria",34.114.206.54,true
TXN_extra_6106,CUST_extra_6106,2024-08-27,4214,Refund,Hamilton-Smith,Online Services,"Christinaland, Tokelau",185.215.105.166,true
TXN_e45d35c2,CUST_941dbac1,2024-08-03,6061,Refund,Cline-Ayala,Online Services,"Meganside, Cocos (Keeling) Islands",106.64.111.49,true
TXN_extra_307,CUST_extra_307,2025-05-20,7218,Refund,Jordan PLC,Online Services,"Longland, Kenya",244.157.21.55,true
TXN_extra_5151,CUST_extra_5151,2024-05-22,537,Refund,Sanders-Sullivan,Online Services,"Toddmouth, Nigeria",34.126.91.24,true
TXN_gen_4341,CUST_gen_4341,2025-01-16,2846,Refund,Lewis Inc,Online Services,"East Michelle, Spain",115.180.4.82,true
TXN_extra_3918,CUST_extra_3918,2025-05-01,7273,Refund,"Mack, Cox and Moran",Online Services,"North Noahbury, India",56.79.171.175,true
TXN_gen_1060,CUST_gen_1060,2024-06-18,1880,Refund,"Chan, Lewis and Walker",Online Services,"Lake David, India",134.51.92.40,true
TXN_extra_2202,CUST_extra_2202,2025-03-30,9932,Refund,"Perez, Johnson and Cole",Online Services,"West Susanburgh, Costa Rica",182.66.82.132,true
TXN_extra_6241,CUST_extra_6241,2025-04-27,5527,Refund,Byrd-Fox,Online Services,"Port Sarah, Isle of Man",80.95.137.222,true
TXN_extra_9879,CUST_extra_9879,2025-04-14,1443,Refund,Murphy PLC,Online Services,"Richardberg, Saint Vincent and the Grenadines",86.58.111.225,true
TXN_extra_9310,CUST_extra_9310,2024-07-25,1953,Refund,"Warren, Henderson and Anderson",Online Services,"South Elizabeth, Bahamas",62.80.134.149,true
TXN_extra_452,CUST_extra_452,2025-05-04,541,Refund,Martinez-Nichols,Online Services,"Lake Kylehaven, United Arab Emirates",178.163.49.21,true
TXN_extra_12057,CUST_extra_12057,2025-03-06,1501,Refund,Forbes-Cortez,Online Services,"Johnsonville, Jordan",210.43.151.145,true
TXN_extra_8057,CUST_extra_8057,2024-08-12,5013,Refund,"Jackson, Nguyen and Gonzalez",Online Services,"South Alexis, Belgium",6.253.169.252,true
TXN_extra_10623,CUST_extra_10623,2024-07-27,6375,Refund,Farley and Sons,Online Services,"Ramirezburgh, Netherlands Antilles",245.246.1.189,true
TXN_extra_4980,CUST_extra_4980,2024-10-03,2188,Refund,"Miller, Watson and Holmes",Online Services,"North Jason, Austria",36.93.26.189,true
TXN_extra_499,CUST_extra_499,2025-04-14,6048,Refund,"Shepherd, Rivera and Forbes",Online Services,"Lake Teresa, Brazil",48.19.247.131,true
TXN_extra_3350,CUST_extra_3350,2024-11-06,1786,Refund,"Silva, Smith and Marshall",Online Services,"Courtneyburgh, Gibraltar",91.201.204.16,true
TXN_extra_11390,CUST_extra_11390,2024-06-21,9826,Refund,"Johnson, Thompson and Adams",Online Services,"Leeberg, Saint Barthelemy",49.221.192.194,true
TXN_extra_9430,CUST_extra_9430,2024-11-16,1714,Refund,"Short, Ellison and Dixon",Online Services,"West Jasonbury, Papua New Guinea",211.57.65.0,true
TXN_177ff658,CUST_6963c800,2025-03-18,2839,Refund,Gonzalez and Sons,Online Services,"Jonchester, Belgium",221.108.82.249,true
TXN_extra_8146,CUST_extra_8146,2024-07-23,6111,Refund,"Patterson, Moreno and Jensen",Online Services,"Port Marissa, France",132.83.197.43,true
TXN_gen_4945,CUST_gen_4945,2024-10-29,2938,Refund,Burgess-Turner,Online Services,"Nathanmouth, Macao",241.249.28.25,true
TXN_extra_4867,CUST_extra_4867,2025-03-06,8183,Refund,"Williams, Rodgers and Kelly",Online Services,"North Williamville, Guinea-Bissau",247.17.140.244,true
TXN_extra_545,CUST_extra_545,2024-07-23,7759,Refund,Maxwell-Brown,Online Services,"North Kelly, Estonia",129.1.186.125,true
TXN_extra_7868,CUST_extra_7868,2025-03-20,4942,Refund,Wilkinson-Leon,Online Services,"New Jimmyville, Belarus",112.140.183.59,true
TXN_extra_5323,CUST_extra_5323,2025-01-31,4502,Refund,Hughes Ltd,Online Services,"Jimenezburgh, Paraguay",179.217.91.206,true
TXN_extra_1073,CUST_extra_1073,2024-06-16,8166,Refund,Anderson-Scott,Online Services,"Brendachester, Mauritania",139.4.111.118,true
TXN_extra_4427,CUST_extra_4427,2024-11-07,2689,Refund,"Nelson, Roberson and Conner",Online Services,"Joneston, Montenegro",201.100.150.175,true
TXN_extra_5190,CUST_extra_5190,2024-10-14,636,Refund,Andrade Ltd,Online Services,"West Donald, Ecuador",127.86.65.62,true
TXN_extra_287,CUST_extra_287,2025-05-15,6852,Refund,Wilson-Robinson,Online Services,"Lake Patriciastad, Saudi Arabia",146.3.194.230,true
TXN_extra_11,CUST_extra_11,2024-12-31,3073,Refund,"Valdez, Phillips and Hill",Online Services,"Andersonview, Lithuania",184.2.137.191,true
TXN_extra_8268,CUST_extra_8268,2025-02-02,7022,Refund,Richardson PLC,Online Services,"Port Teresa, Zambia",103.213.182.24,true
TXN_extra_11188,CUST_extra_11188,2025-04-26,873,Refund,Nichols Group,Online Services,"Gomezstad, Libyan Arab Jamahiriya",75.232.94.138,true
TXN_gen_7978,CUST_gen_7978,2024-09-18,4961,Refund,Castro-Brady,Online Services,"Lake Wendyhaven, Luxembourg",138.69.194.6,true
TXN_gen_6598,CUST_gen_6598,2025-01-07,1124,Refund,Sutton PLC,Online Services,"Cynthiaberg, Lao People's Democratic Republic",40.169.247.97,true
TXN_extra_7347,CUST_extra_7347,2024-07-27,4573,Refund,Chung-Andrews,Online Services,"Laurieland, Somalia",130.21.104.208,true
TXN_gen_1464,CUST_gen_1464,2024-12-09,8394,Refund,Smith-Ferguson,Online Services,"Chavezborough, Sudan",236.152.149.140,true
TXN_extra_6437,CUST_extra_6437,2024-05-30,4189,Refund,Shaffer Inc,Online Services,"Lake Jamieport, Czech Republic",205.96.238.58,true
TXN_extra_3627,CUST_extra_3627,2024-10-23,2622,Refund,Torres Ltd,Online Services,"South Tylerland, Moldova",204.246.203.74,true
TXN_extra_639,CUST_extra_639,2025-05-10,7174,Refund,Fisher-Washington,Online Services,"Frankland, Mauritius",233.40.174.112,true
TXN_gen_6846,CUST_gen_6846,2024-08-26,2313,Refund,"Williams, Nielsen and Ray",Online Services,"Port Robert, Norfolk Island",239.61.183.126,true
TXN_gen_4993,CUST_gen_4993,2025-05-08,7082,Refund,Rivera-Walker,Online Services,"Thomasland, Kuwait",79.79.182.1,true
TXN_extra_3925,CUST_extra_3925,2025-02-11,6955,Refund,"Collins, Blevins and Mclean",Online Services,"Hughesmouth, Micronesia",209.255.208.186,true
TXN_extra_2544,CUST_extra_2544,2024-08-08,8943,Refund,"Greene, Kline and Garrison",Online Services,"Lake Glen, Spain",110.236.251.167,true
TXN_extra_2456,CUST_extra_2456,2024-08-11,3234,Refund,"Morgan, Mendez and Cox",Online Services,"Goodmanside, Russian Federation",75.153.249.82,true
TXN_extra_13194,CUST_extra_13194,2025-03-02,7351,Refund,Wolfe-Salazar,Online Services,"New Emilyside, Poland",82.22.79.193,true
TXN_extra_9419,CUST_extra_9419,2024-11-03,9249,Refund,Garcia-Hickman,Online Services,"Johnport, Anguilla",24.43.78.89,true
TXN_gen_5644,CUST_gen_5644,2025-03-02,5933,Refund,Moyer-Whitaker,Online Services,"Laceychester, Monaco",161.102.183.99,true
TXN_extra_7810,CUST_extra_7810,2024-11-08,715,Refund,"Smith, Sullivan and Vincent",Online Services,"Jasonside, Uruguay",174.26.141.154,true
TXN_extra_12053,CUST_extra_12053,2024-11-23,8268,Refund,Green PLC,Online Services,"New Margaretchester, Ecuador",62.63.97.165,true
TXN_extra_606,CUST_extra_606,2025-05-08,4467,Refund,"Scott, Johnson and Garcia",Online Services,"West Jonathanfort, Micronesia",232.239.243.222,true
TXN_extra_7285,CUST_extra_7285,2024-12-19,3440,Refund,Oliver Ltd,Online Services,"Port Kelly, Heard Island and McDonald Islands",182.8.43.107,true
TXN_extra_8047,CUST_extra_8047,2025-03-23,1108,Refund,"Lawson, Wright and Perkins",Online Services,"Gonzalezstad, Korea",21.39.210.94,true
TXN_extra_7463,CUST_extra_7463,2024-08-19,2486,Refund,Mercado PLC,Online Services,"Martinezville, Burkina Faso",36.134.55.214,true
TXN_extra_10018,CUST_extra_10018,2025-04-06,466,Refund,Wilson-Nolan,Online Services,"Johnbury, Rwanda",208.32.29.238,true
TXN_gen_4708,CUST_gen_4708,2025-03-04,3286,Refund,Burgess Group,Online Services,"Marialand, Bahrain",244.161.195.150,true
TXN_gen_6860,CUST_gen_6860,2024-07-09,6491,Refund,Morrison-Zamora,Online Services,"North Emilyfurt, Mozambique",146.167.221.32,true
TXN_ba10efc3,CUST_e87d6ba1,2024-05-24,175,Refund,"Smith, Schroeder and Oconnor",Online Services,"Snyderfurt, Guernsey",5.115.138.194,true
TXN_75b4ff38,CUST_6aaa72c0,2024-11-10,2738,Refund,"Love, Wilson and Hall",Online Services,"Morrisshire, Benin",164.196.16.127,true
TXN_extra_1748,CUST_extra_1748,2025-05-14,1481,Refund,Hoffman-May,Online Services,"Lake Ryanhaven, Uzbekistan",191.11.92.239,true
TXN_extra_2480,CUST_extra_2480,2025-05-05,1491,Refund,Davis-Fernandez,Online Services,"Joshuamouth, Puerto Rico",178.127.223.208,true
TXN_extra_4014,CUST_extra_4014,2024-12-08,7142,Refund,Singleton Inc,Online Services,"East Tyrone, Vietnam",140.40.240.77,true
TXN_extra_185,CUST_extra_185,2025-04-03,7651,Refund,Fowler-Wong,Online Services,"Lake Wendyland, Haiti",102.166.58.10,true
TXN_extra_10475,CUST_extra_10475,2024-12-15,5129,Refund,"Woods, Calhoun and Schmidt",Online Services,"Kelseyville, Botswana",133.37.200.115,true
